year,id,dist,passen,fare,conc
1999,1001,1849,617,166,26.38999748
2000,1001,1849,575,177,33.41999817
1997,1002,834,575,156,89.66999817
1998,1002,834,654,148,87
1999,1002,834,632,155,85.41999817
2000,1002,834,797,148,88.08999634
1997,1003,2537,249,205,35.79999924
1998,1003,2537,305,184,33.11000061
1999,1003,2537,309,182,25.88999939
2000,1003,2537,326,190,31.09999847
1997,1004,1073,1017,102,50.29000092
1998,1004,1073,976,111,40.63000107
1999,1004,1073,970,114,45.86000061
2000,1004,1073,1083,125,49.84999847
1997,1005,534,458,117,47.36999893
1998,1005,534,510,113,66.37000275
1999,1005,534,857,81,50.06000519
2000,1005,534,788,92,40.61999893
1997,1006,668,244,131,35.13999939
1998,1006,668,221,126,44.70999908
1999,1006,668,156,170,49.54999924
2000,1006,668,191,168,41.06000137
1997,1007,1034,347,121,48.97999954
1998,1007,1034,440,103,56.45999908
1999,1007,1034,345,121,73.56999969
2000,1007,1034,308,131,53.93999863
1997,1008,2412,178,193,30.29000092
1998,1008,2412,181,199,31.65000153
1999,1008,2412,178,195,34.15000153
2000,1008,2412,195,211,26.19999886
1997,1009,1930,459,141,53.27999496
1998,1009,1930,387,171,65.98000336
1999,1009,1930,377,181,53.85000229
2000,1009,1930,401,184,66.87000275
1997,1010,1041,319,112,34.81000137
1998,1010,1041,253,148,34.38000107
1999,1010,1041,264,154,37.20000076
2000,1010,1041,271,162,44.58000183
1997,1011,2151,261,224,32.5
1998,1011,2151,237,225,34.31000137
1999,1011,2151,287,208,26.77000237
2000,1011,2151,326,202,25.33000183
1997,1012,2446,576,259,32.02000046
1998,1012,2446,532,274,43.93000031
1999,1012,2446,548,266,45.36000061
2000,1012,2446,640,270,40.88999939
1997,1013,2423,177,262,27.12000084
1998,1013,2423,201,265,25.69000053
1999,1013,2423,246,251,26.4299984
2000,1013,2423,273,251,27.77999878
1997,1014,2191,153,249,35.74000168
1998,1014,2191,158,239,31.54000092
1999,1014,2191,136,273,32.08000183
2000,1014,2191,123,294,29.92000008
1997,1015,2555,488,187,26.8200016
1998,1015,2555,487,189,24.88999939
1999,1015,2555,582,181,23.93000031
2000,1015,2555,535,198,20.61000061
1997,1016,880,541,147,61.33999634
1998,1016,880,603,158,63.45999908
1999,1016,880,711,138,66.29000092
2000,1016,880,638,171,56.80000305
1997,1017,1053,399,120,44.61000061
1998,1017,1053,445,110,62.77000427
1999,1017,1053,460,120,63.90000153
2000,1017,1053,505,121,55.41999817
1997,1018,921,149,114,56.87000275
1998,1018,921,72,112,33.99000168
1999,1018,921,47,152,45.34999847
2000,1018,921,141,115,42.77000046
1997,1019,758,1444,135,59.90000534
1998,1019,758,1698,121,50.72000122
1999,1019,758,1898,114,42.20000076
2000,1019,758,1876,131,39.25999832
1997,1020,2076,541,291,45.13000107
1998,1020,2076,593,260,45.25
1999,1020,2076,568,281,42.86000061
2000,1020,2076,648,282,49.66999817
1997,1021,267,908,158,98.70999908
1998,1021,267,924,167,96.83999634
1999,1021,267,852,184,98.73999786
2000,1021,267,775,218,98.77999878
1997,1022,365,113,190,94.62000275
1998,1022,365,138,188,95.12000275
1999,1022,365,153,193,91.38999939
2000,1022,365,152,220,95.69999695
1997,1023,2412,135,337,40.27000046
1998,1023,2412,125,353,40.47000122
1999,1023,2412,118,364,36.63999939
2000,1023,2412,128,362,35.90999985
1997,1024,336,437,187,68.61000061
1998,1024,336,454,193,73.55000305
1999,1024,336,476,192,73.69999695
2000,1024,336,541,188,62.83000183
1997,1025,198,168,258,98.90000153
1998,1025,198,157,258,99.37999725
1999,1025,198,170,250,98.47000122
2000,1025,198,150,291,98.62000275
1997,1026,257,193,203,95.11000061
1998,1026,257,186,197,96.90000153
1999,1026,257,174,204,97.18000031
2000,1026,257,160,233,97.08000183
1997,1027,1928,167,279,66.20999908
1998,1027,1928,185,280,64.62999725
1999,1027,1928,143,315,71.83999634
2000,1027,1928,194,290,73.94000244
1997,1028,2371,328,314,43.97999954
1998,1028,2371,357,303,42.11999893
1999,1028,2371,339,312,39.72999954
2000,1028,2371,465,316,50.5
1997,1029,2522,837,404,41.25999832
1998,1029,2522,884,372,39.72000122
1999,1029,2522,910,392,36.47999954
2000,1029,2522,1214,364,41.38000107
1997,1030,2380,191,336,32.16999817
1998,1030,2380,165,355,26.3599987
1999,1030,2380,155,369,23.82999992
2000,1030,2380,153,371,24.80999947
1997,1031,958,135,135,53.18000412
1998,1031,958,91,152,58.57999802
1999,1031,958,82,180,56.99000549
2000,1031,958,53,172,49.68999863
1997,1032,2380,298,368,46.15000153
1998,1032,2380,317,333,50.63000488
1999,1032,2380,339,328,54.02000046
2000,1032,2380,477,318,59.59999466
1997,1033,813,309,299,83.87999725
1998,1033,813,390,257,62.15999603
1999,1033,813,392,274,54.31999969
2000,1033,813,375,302,57.43000031
1997,1034,920,906,151,83.94000244
1998,1034,920,906,158,82.66999817
1999,1034,920,929,165,76.23999786
2000,1034,920,1282,132,75.76000214
1997,1035,951,699,148,86.80000305
1998,1035,951,618,162,86.05000305
1999,1035,951,564,181,82.41000366
2000,1035,951,495,181,85.76000214
1997,1036,1814,210,270,76.27999878
1998,1036,1814,254,247,72.41999817
1999,1036,1814,261,239,72.91999817
2000,1036,1814,280,258,73.68000031
1997,1037,1009,1004,128,38.06999969
1998,1037,1009,986,128,48.22000122
1999,1037,1009,1197,118,43.25999832
2000,1037,1009,1345,136,37.09999847
1997,1038,2280,240,150,24.35000038
1998,1038,2280,230,178,25.11000061
1999,1038,2280,309,163,32.66999817
2000,1038,2280,326,187,48.63000107
1997,1039,601,457,82,52.45000076
1998,1039,601,485,92,50.27000427
1999,1039,601,503,88,52.13999939
2000,1039,601,483,102,55.72000122
1997,1040,647,816,90,60.50999832
1998,1040,647,789,105,55.91999817
1999,1040,647,864,106,54.47000122
2000,1040,647,928,114,58.93999863
1997,1041,507,1356,86,40.79999924
1998,1041,507,1297,97,46.63999939
1999,1041,507,1381,94,47.56000137
2000,1041,507,1408,96,41.97999954
1997,1042,843,338,129,56.15999603
1998,1042,843,315,145,61.25
1999,1042,843,349,140,53.93999863
2000,1042,843,376,148,67.45999908
1997,1043,304,1988,56,76.05999756
1998,1043,304,2000,61,74.40000153
1999,1043,304,2120,61,74.27999878
2000,1043,304,1937,68,75.80999756
1997,1044,651,1779,95,42.25999832
1998,1044,651,1604,100,44.18999863
1999,1044,651,1697,98,41.13999939
2000,1044,651,1671,109,38.70999908
1997,1045,621,1215,99,51.47000122
1998,1045,621,1252,99,49.83000183
1999,1045,621,1308,103,54.70000076
2000,1045,621,1411,113,40.41999817
1997,1046,338,392,70,96.30999756
1998,1046,338,402,155,96.37000275
1999,1046,338,440,155,97.16000366
2000,1046,338,440,152,97.59999847
1997,1047,1107,1446,138,41.77999878
1998,1047,1107,1462,130,53.50999832
1999,1047,1107,1678,135,51.63999939
2000,1047,1107,1818,140,50.37000275
1997,1048,1021,253,108,39.43999863
1998,1048,1021,203,136,41.31000137
1999,1048,1021,235,135,42.27000046
2000,1048,1021,254,132,59.66999435
1997,1049,1262,722,138,40.34000015
1998,1049,1262,682,156,46.13999939
1999,1049,1262,734,153,43.47000122
2000,1049,1262,738,163,44.79999924
1997,1050,1790,302,182,24.98999977
1998,1050,1790,321,183,26.71999931
1999,1050,1790,352,176,25.87999916
2000,1050,1790,346,192,27.21999931
1997,1051,935,287,125,73.66999817
1998,1051,935,248,152,76.69999695
1999,1051,935,267,155,77.08999634
2000,1051,935,248,159,83.11000061
1997,1052,1960,473,316,30.5
1998,1052,1960,405,296,32.52999878
1999,1052,1960,368,303,31.81999969
2000,1052,1960,461,312,32.43999863
1997,1053,2254,313,331,72.65000153
1998,1053,2254,320,318,66.05999756
1999,1053,2254,416,303,69.73000336
2000,1053,2254,398,353,71.62999725
1997,1054,2127,128,315,71.04000092
1998,1054,2127,163,279,58.49000168
1999,1054,2127,178,270,67.59999847
2000,1054,2127,169,324,68.31999969
1997,1055,554,158,230,60.95000076
1998,1055,554,181,231,65.80999756
1999,1055,554,173,238,64.90000153
2000,1055,554,175,269,54.47999954
1997,1056,873,452,157,84.80999756
1998,1056,873,472,156,84.16000366
1999,1056,873,533,154,85.70999908
2000,1056,873,545,152,82.41000366
1997,1057,201,316,211,98.04000092
1998,1057,201,320,221,97.79000092
1999,1057,201,328,230,97.18000031
2000,1057,201,312,254,98.36000061
1997,1058,953,256,155,85.12000275
1998,1058,953,240,155,85.59999847
1999,1058,953,241,165,80.43000031
2000,1058,953,244,156,88.23999786
1997,1059,483,134,170,80.94000244
1998,1059,483,110,190,86.59999847
1999,1059,483,127,209,90.61000061
2000,1059,483,109,216,90.41999817
1997,1060,444,949,52,48.77000046
1998,1060,444,807,59,43.06999969
1999,1060,444,706,63,50.58000183
2000,1060,444,610,72,75.18000031
1997,1061,479,922,69,68.69000244
1998,1061,479,1024,70,60.72000122
1999,1061,479,1049,76,67.69000244
2000,1061,479,1088,83,67.22000122
1997,1062,630,729,92,75.76999664
1998,1062,630,727,102,73.23999786
1999,1062,630,732,99,69.05999756
2000,1062,630,784,110,64.01000214
1997,1063,933,754,115,65.88999939
1998,1063,933,797,116,71.5
1999,1063,933,831,128,67.30999756
2000,1063,933,900,144,66.27999878
1997,1064,550,1381,86,62.65000153
1998,1064,550,1298,91,65.61000061
1999,1064,550,1397,87,58.41999817
2000,1064,550,1167,108,60.28000259
1997,1065,569,1244,84,71.91000366
1998,1065,569,1292,82,67.81999969
1999,1065,569,1568,79,67.16000366
2000,1065,569,1626,99,60.54000092
1997,1066,859,542,131,68.26999664
1998,1066,859,528,130,66.41000366
1999,1066,859,551,133,78.44000244
2000,1066,859,616,148,82.58000183
1997,1067,129,720,106,70.83999634
1998,1067,129,666,108,97.02999878
1999,1067,129,616,118,96.55999756
2000,1067,129,577,129,97.09999847
1997,1068,279,728,56,50.52000427
1998,1068,279,745,63,52.46999741
1999,1068,279,777,60,57.70999908
2000,1068,279,746,70,57.13999939
1997,1069,1710,163,210,60.56999969
1998,1069,1710,188,222,64.94999695
1999,1069,1710,183,220,51.99000168
2000,1069,1710,200,236,51.59999847
1997,1070,2336,293,321,44.24000168
1998,1070,2336,264,323,59.41999435
1999,1070,2336,233,331,56.58000183
2000,1070,2336,256,355,57.91999817
1997,1071,2695,202,232,35.84999847
1998,1071,2695,84,310,29.89999962
1999,1071,2695,284,198,26.47999763
2000,1071,2695,316,213,26.86000252
1997,1072,1022,193,141,40.90000153
1998,1072,1022,175,150,35.74000168
1999,1072,1022,207,151,42.02000046
2000,1072,1022,169,167,37.36000061
1997,1073,1137,423,111,53.25000381
1998,1073,1137,426,120,58.74999619
1999,1073,1137,476,119,65.97000122
2000,1073,1137,543,131,72.05999756
1997,1074,357,402,135,92.87000275
1998,1074,357,370,142,95.26999664
1999,1074,357,396,159,94.91999817
2000,1074,357,372,164,95.81999969
1997,1075,1149,187,138,54.15000153
1998,1075,1149,174,144,61.41999817
1999,1075,1149,146,149,49.52000046
2000,1075,1149,148,154,68.30000305
1997,1076,2400,227,366,32.45000076
1998,1076,2400,239,353,31.59000015
1999,1076,2400,244,334,21.87999916
2000,1076,2400,266,312,19.84000015
1997,1077,587,283,134,69.58000183
1998,1077,587,310,134,72.51000214
1999,1077,587,551,89,38.11999893
2000,1077,587,609,96,47.24000168
1997,1078,227,419,176,53.75000381
1998,1078,227,416,180,55.97000122
1999,1078,227,689,98,76.83000183
2000,1078,227,449,149,49.97999954
1997,1079,422,260,64,50.25
1998,1079,422,296,71,56.11999512
1999,1079,422,327,69,57.84000015
2000,1079,422,255,78,65.83000183
1997,1080,488,474,74,62.90000153
1998,1080,488,488,80,65.63999939
1999,1080,488,472,84,65.58000183
2000,1080,488,416,98,66.29000092
1997,1081,192,440,58,99.68000031
1998,1081,192,391,64,99.80999756
1999,1081,192,324,67,99.87000275
2000,1081,192,262,81,99.95999908
1997,1082,188,779,50,62.19999695
1998,1082,188,725,57,69.40000153
1999,1082,188,713,55,81.18000031
2000,1082,188,614,63,93.05999756
1997,1083,415,423,72,85.18000031
1998,1083,415,447,80,86.98000336
1999,1083,415,438,76,76.08999634
2000,1083,415,182,97,61.11999893
1997,1084,564,1204,64,45.34000015
1998,1084,564,1118,66,45.43999863
1999,1084,564,1046,74,42.75999832
2000,1084,564,865,85,49.5
1997,1085,572,192,69,75.91999817
1998,1085,572,155,84,80.20999908
1999,1085,572,160,85,82.88999939
2000,1085,572,132,92,87.61000061
1997,1086,1080,153,154,71.76000214
1998,1086,1080,155,135,69.94000244
1999,1086,1080,168,141,61.09999847
2000,1086,1080,187,142,45.52999878
1997,1087,296,234,168,73.23000336
1998,1087,296,259,163,65.73999786
1999,1087,296,239,168,78.44000244
2000,1087,296,200,171,78.43000031
1997,1088,532,458,85,71.48000336
1998,1088,532,437,101,81.58000183
1999,1088,532,403,116,73.72000122
2000,1088,532,421,122,66.62999725
1997,1089,480,1663,61,96.41999817
1998,1089,480,1870,70,95.75
1999,1089,480,1891,77,95.65000153
2000,1089,480,1969,82,94.66999817
1997,1090,404,639,90,95.73000336
1998,1090,404,471,137,93.65000153
1999,1090,404,608,112,96.19000244
2000,1090,404,588,121,96.83999634
1997,1091,605,983,86,62.97000122
1998,1091,605,983,90,66.69999695
1999,1091,605,1074,90,63.30000305
2000,1091,605,1111,104,55.11000061
1997,1092,650,174,87,54.31999969
1998,1092,650,183,95,48.40000153
1999,1092,650,191,95,56.47000122
2000,1092,650,196,104,47.84000015
1997,1093,2369,163,327,52.06999969
1998,1093,2369,165,315,51.25
1999,1093,2369,180,358,64
2000,1093,2369,190,389,65.12000275
1997,1094,1087,142,165,69.09999847
1998,1094,1087,138,173,73.62999725
1999,1094,1087,141,171,67.93000031
2000,1094,1087,152,183,64.66000366
1997,1095,626,717,86,67.47000122
1998,1095,626,706,101,73.15000153
1999,1095,626,626,118,61.97999573
2000,1095,626,663,120,64.76999664
1997,1096,599,693,90,65.63999939
1998,1096,599,762,107,67.95999908
1999,1096,599,700,118,66.30999756
2000,1096,599,748,129,58.06999969
1997,1097,585,418,95,91.26999664
1998,1097,585,420,107,87.23000336
1999,1097,585,374,123,83.23999786
2000,1097,585,418,134,74.19999695
1997,1098,588,535,94,96.33999634
1998,1098,588,478,110,96.37999725
1999,1098,588,437,116,95.81999969
2000,1098,588,435,120,93.94999695
1997,1099,689,965,93,64.72000122
1998,1099,689,927,100,66.26000214
1999,1099,689,984,98,61.48999786
2000,1099,689,974,110,62.13999939
1997,1100,546,211,89,63.43000031
1998,1100,546,202,96,69.44999695
1999,1100,546,207,95,64.09999847
2000,1100,546,198,102,63.29000092
1997,1101,601,119,109,34.88000107
1998,1101,601,138,115,61.88999939
1999,1101,601,156,118,47.38999939
2000,1101,601,161,121,53.20000076
1997,1102,1834,350,255,64.68000031
1998,1102,1834,388,244,57.22000122
1999,1102,1834,312,276,60.86000061
2000,1102,1834,386,268,58.57999802
1997,1103,1131,180,165,40.13000107
1998,1103,1131,194,169,42.99000168
1999,1103,1131,213,158,34.75
2000,1103,1131,222,182,41.84000015
1997,1104,1482,201,191,22.31999969
1998,1104,1482,207,188,32.20999908
1999,1104,1482,189,185,26.96000099
2000,1104,1482,184,205,25.70999908
1997,1105,1776,181,181,30.21999931
1998,1105,1776,187,182,28.92000008
1999,1105,1776,226,168,24.45999908
2000,1105,1776,210,194,30.5
1997,1106,483,158,104,74.20999908
1998,1106,483,149,115,72.25
1999,1106,483,152,116,69.61000061
2000,1106,483,133,122,75.72000122
1997,1107,1377,325,229,58.11999893
1998,1107,1377,373,212,37.18000031
1999,1107,1377,379,204,49.38000107
2000,1107,1377,375,227,44.06999969
1997,1108,447,2917,66,58.25
1998,1108,447,2910,69,59.77000046
1999,1108,447,2870,76,56.18999481
2000,1108,447,2754,86,49.59000015
1997,1109,417,1978,67,65.70999908
1998,1109,417,2125,72,63.12000275
1999,1109,417,2247,77,66.16999817
2000,1109,417,2338,89,66.63999939
1997,1110,1050,1301,126,67.93000031
1998,1110,1050,1287,129,75.13999939
1999,1110,1050,1384,138,73.34999847
2000,1110,1050,1460,153,73.33000183
1997,1111,1027,130,134,32.08000183
1998,1111,1027,138,136,55.88999939
1999,1111,1027,137,133,47.45999908
2000,1111,1027,152,147,51.29000092
1997,1112,2091,167,230,25.76000023
1998,1112,2091,183,224,29.06999969
1999,1112,2091,204,209,27.98999786
2000,1112,2091,234,207,27.31999969
1997,1113,367,454,58,79.93000031
1998,1113,367,449,65,82.87999725
1999,1113,367,555,65,89.26999664
2000,1113,367,535,68,90.93000031
1997,1114,2256,575,316,42
1998,1114,2256,570,338,46.36999893
1999,1114,2256,559,367,53.15999985
2000,1114,2256,638,386,46.09000015
1997,1115,372,1906,80,68.55000305
1998,1115,372,1483,92,96.27999878
1999,1115,372,1657,89,65.58000183
2000,1115,372,1539,115,58.13000107
1997,1116,262,345,92,85.95999908
1998,1116,262,324,94,98.55999756
1999,1116,262,298,123,95.91000366
2000,1116,262,321,122,97.62999725
1997,1117,678,2275,95,59.9600029
1998,1117,678,2275,95,60.75
1999,1117,678,2407,94,58.31999969
2000,1117,678,2133,120,60.07000351
1997,1118,733,215,95,79.52999878
1998,1118,733,212,96,83.45999908
1999,1118,733,225,94,76
2000,1118,733,178,111,79.23999786
1997,1119,2395,311,264,24.98999977
1998,1119,2395,318,250,30.09000206
1999,1119,2395,345,248,29.67000008
2000,1119,2395,331,246,30.36000061
1997,1120,752,205,100,44.68000031
1998,1120,752,213,105,53.11000443
1999,1120,752,198,116,45.93000031
2000,1120,752,184,126,41.72000122
1997,1121,1466,181,129,38.54000092
1998,1121,1466,94,198,33.18000031
1999,1121,1466,113,174,29.32999992
2000,1121,1466,95,212,30.91999817
1997,1122,2421,1562,400,65.02999878
1998,1122,2421,1325,430,71.09999847
1999,1122,2421,1251,492,71.94999695
2000,1122,2421,1434,518,67.48999786
1997,1123,342,2218,67,53.79000473
1998,1123,342,2370,70,57.20000458
1999,1123,342,2430,75,52.27000046
2000,1123,342,2309,92,50.95999908
1997,1124,697,1458,84,68.90000153
1998,1124,697,1561,82,72.23000336
1999,1124,697,1823,80,67.08999634
2000,1124,697,1869,102,62.75
1997,1125,742,126,89,36.15999985
1998,1125,742,129,93,60.67000198
1999,1125,742,116,96,66.51000214
2000,1125,742,132,110,57.48000336
1997,1126,722,256,104,48.15000153
1998,1126,722,221,117,37.70000076
1999,1126,722,215,128,42.74000168
2000,1126,722,259,129,30.68999863
1997,1127,2404,193,401,41.93999863
1998,1127,2404,368,351,43.16999817
1999,1127,2404,324,447,59.31999588
2000,1127,2404,352,520,60.70999908
1997,1128,978,829,161,74.12000275
1998,1128,978,1035,136,67.87999725
1999,1128,978,1112,149,69.26000214
2000,1128,978,1305,159,75.58000183
1997,1129,2279,206,371,36.88999939
1998,1129,2279,263,304,29.51000023
1999,1129,2279,206,350,33.86000061
2000,1129,2279,207,396,32.22999954
1997,1130,224,1959,56,34.90999985
1998,1130,224,2079,58,69.37000275
1999,1130,224,2078,57,66.80000305
2000,1130,224,1900,70,60.60000229
1997,1131,2525,187,233,27.1400013
1998,1131,2525,210,212,22.14999962
1999,1131,2525,242,200,23.12999916
2000,1131,2525,273,214,23.25
1997,1132,1217,252,133,46.81000137
1998,1132,1217,232,147,55.86999512
1999,1132,1217,287,140,51.02000427
2000,1132,1217,400,131,70.16999817
1997,1133,2310,538,343,49.47999954
1998,1133,2310,545,361,57.47000122
1999,1133,2310,587,400,58.89999771
2000,1133,2310,609,405,61.27999878
1997,1134,1157,267,129,57.06999969
1998,1134,1157,249,157,67.76999664
1999,1134,1157,267,143,52.57999802
2000,1134,1157,234,171,49.77000046
1997,1135,786,333,150,61.08000183
1998,1135,786,339,159,63
1999,1135,786,321,169,60.83000183
2000,1135,786,335,192,60.61999893
1997,1136,1559,336,185,57.51000214
1998,1136,1559,321,221,61.08000183
1999,1136,1559,342,211,56.76000214
2000,1136,1559,367,224,54.02000046
1997,1137,1737,442,249,66.98999786
1998,1137,1737,446,264,69.27999878
1999,1137,1737,440,287,68.40000153
2000,1137,1737,449,307,70.56999969
1997,1138,1718,155,238,65.76000214
1998,1138,1718,143,259,63.26000214
1999,1138,1718,167,256,64.48999786
2000,1138,1718,170,272,61.00999832
1997,1139,1571,167,264,74.88999939
1998,1139,1571,164,304,77.44000244
1999,1139,1571,189,270,71.72000122
2000,1139,1571,159,298,70.51999664
1997,1140,1711,341,250,65.86000061
1998,1140,1711,342,278,72.19999695
1999,1140,1711,373,255,68.69000244
2000,1140,1711,391,297,67.55999756
1997,1141,869,463,142,57.33000183
1998,1141,869,447,162,64.52999878
1999,1141,869,508,144,59.7100029
2000,1141,869,546,177,58.93999863
1997,1142,351,307,66,61.25
1998,1142,351,301,72,53.52000046
1999,1142,351,319,67,52.49000168
2000,1142,351,303,78,53.02999496
1997,1143,713,391,262,88.34999847
1998,1143,713,405,259,87.87999725
1999,1143,713,761,168,67.87000275
2000,1143,713,471,297,85.41000366
1997,1144,1105,147,147,68.26999664
1998,1144,1105,160,130,66.16999817
1999,1144,1105,152,136,56.72000122
2000,1144,1105,169,134,62.34999847
1997,1145,298,184,183,88.01999664
1998,1145,298,170,200,91.73000336
1999,1145,298,166,200,94.88999939
2000,1145,298,162,193,95.09999847
1997,1146,200,227,97,98.23000336
1998,1146,200,239,110,97.73000336
1999,1146,200,243,97,98.02999878
2000,1146,200,228,118,98.66000366
1997,1147,814,802,150,58.20000076
1998,1147,814,881,135,58.99000168
1999,1147,814,1073,124,57.45999908
2000,1147,814,1142,142,64.15000153
1997,1148,1948,190,295,43.52000046
1998,1148,1948,238,257,51.19000244
1999,1148,1948,213,296,56.16999817
2000,1148,1948,198,311,42.72000122
1997,1149,857,493,147,70.88999939
1998,1149,857,523,142,77.97000122
1999,1149,857,441,146,74.65000153
2000,1149,857,556,145,81.22000122
